"Guillaume_1000_lines" "Jean_1000_lines"
"baoient" 0.00848464279653827 0
"barat" 0 0.0093014603292717
"bareter" 0.00848464279653827 0
"barré" 0.00848464279653827 0
"barrée" 0.00848464279653827 0
"barrés" 0.00848464279653827 0
"barrière" 0.00848464279653827 0
"barrières" 0 0.0093014603292717
"bassin" 0.00848464279653827 0
"bassins" 0 0.0093014603292717
"basti" 0 0.0093014603292717
"bataillié" 0.00848464279653827 0
"bate" 0 0.0093014603292717
"batirent" 0 0.0093014603292717
"bâton" 0 0.0093014603292717
"battirent" 0 0.0093014603292717
"battre" 0 0.0093014603292717
"batus" 0.00848464279653827 0
"baudes" 0 0.0093014603292717
"baus" 0.00848464279653827 0
"béant" 0.00848464279653827 0
"beau-semblant" 0.00848464279653827 0
"beaulté" 0.00848464279653827 0
"bec" 0.00848464279653827 0
"belement" 0.00848464279653827 0
"bellement" 0.00848464279653827 0
"bendes" 0 0.0093014603292717
"berger" 0.00848464279653827 0
"bergeronnettes" 0.00848464279653827 0
"bergiers" 0.00848464279653827 0
"bescochier" 0.00848464279653827 0
"besoigne" 0 0.0093014603292717
"besoin" 0 0.0093014603292717
"beste" 0 0.0093014603292717
"bestes" 0.00848464279653827 0
"bête" 0 0.0093014603292717
"biais" 0.00848464279653827 0
"biau-semblant" 0.00848464279653827 0
"biaux" 0.00848464279653827 0
"bienfaisante" 0.00848464279653827 0
"bienvenue" 0 0.0093014603292717
"bissac" 0.00848464279653827 0
"blâme" 0 0.0093014603292717
"blancs" 0.00848464279653827 0
"blandir" 0 0.0093014603292717
"blans" 0.00848464279653827 0
"blasmai" 0 0.0093014603292717
"blasme" 0.00848464279653827 0
"blason" 0.00848464279653827 0
"blece" 0.00848464279653827 0
"bléce" 0.00848464279653827 0
"blond" 0.00848464279653827 0
"blonde" 0.00848464279653827 0
"blondes" 0 0.0093014603292717
"bocerés" 0.00848464279653827 0
"boisson" 0.00848464279653827 0
"boissons" 0.00848464279653827 0
"bonds" 0.00848464279653827 0
"bone" 0.00848464279653827 0
"bonté" 0.00848464279653827 0
"bontés" 0 0.0093014603292717
"borgnoiant" 0.00848464279653827 0
"bosses" 0.00848464279653827 0
"bouches" 0.00848464279653827 0
"bouchete" 0.00848464279653827 0
"bouquets" 0.00848464279653827 0
"bourses" 0 0.0093014603292717
"boutai" 0.00848464279653827 0
"boutée" 0.00848464279653827 0
"bouton" 0.00848464279653827 0
"bref" 0 0.0093014603292717
"bricons" 0.00848464279653827 0
"briément" 0 0.0093014603292717
"brillant" 0.00848464279653827 0
"briserai" 0 0.0093014603292717
"brisier" 0 0.0093014603292717
"brodequin" 0.00848464279653827 0
"bruiant" 0.00848464279653827 0
"bruire" 0.00848464279653827 0
"brûlais" 0.00848464279653827 0
"brûlants" 0 0.0093014603292717
"brûler" 0 0.0093014603292717
"brunete" 0.00848464279653827 0
"brus" 0 0.0093014603292717
"bube" 0.00848464279653827 0
"bugles" 0 0.0093014603292717
"buisson" 0.00848464279653827 0
"buissons" 0.00848464279653827 0
"but" 0.00848464279653827 0
"ç" 0.00848464279653827 0
"çà" 0.00848464279653827 0
"cacher" 0 0.0093014603292717
"cachés" 0 0.0093014603292717
"cadence" 0.00848464279653827 0
"çainture" 0 0.0093014603292717
"calandre" 0.00848464279653827 0
"calandres" 0.00848464279653827 0
"calculer" 0 0.0093014603292717
"calendres" 0.00848464279653827 0
"calmer" 0.00848464279653827 0
"cambrait" 0.00848464279653827 0
"caquetant" 0.00848464279653827 0
"caqueter" 0.00848464279653827 0
"caresse" 0 0.0093014603292717
"caroler" 0.00848464279653827 0
"caroles" 0.00848464279653827 0
"carré" 0.00848464279653827 0
"carrée" 0.00848464279653827 0
"casser" 0 0.0093014603292717
"castels" 0 0.0093014603292717
"cautele" 0 0.0093014603292717
"cauteleux" 0.00848464279653827 0
"cavernes" 0 0.0093014603292717
"celéement" 0.00848464279653827 0
"celes" 0 0.0093014603292717
"céleste" 0.00848464279653827 0
"cens" 0 0.0093014603292717
"cerchier" 0 0.0093014603292717
"certainement" 0 0.0093014603292717
"certaineté" 0 0.0093014603292717
"certe" 0.00848464279653827 0
"cerveau" 0.00848464279653827 0
"cessaient" 0.00848464279653827 0
"cessèrent" 0 0.0093014603292717
"cessierent" 0 0.0093014603292717
"cestes" 0 0.0093014603292717
"cestui" 0 0.0093014603292717
"chagrins" 0.00848464279653827 0
"chaiaus" 0 0.0093014603292717
"chaînes" 0 0.0093014603292717
"changée" 0.00848464279653827 0
"changement" 0 0.0093014603292717
"changent" 0 0.0093014603292717
"changer" 0 0.0093014603292717
"changiés" 0 0.0093014603292717
"chansonnettes" 0.00848464279653827 0
"chantaient" 0.00848464279653827 0
"chantants" 0.00848464279653827 0
"chantent" 0.00848464279653827 0
"chanteurs" 0.00848464279653827 0
"chardonnereaus" 0.00848464279653827 0
"chardonnerets" 0.00848464279653827 0
"charmantes" 0 0.0093014603292717
"charroieresse" 0 0.0093014603292717
"chas" 0 0.0093014603292717
"chascune" 0 0.0093014603292717
"chassée" 0.00848464279653827 0
"chasseur" 0 0.0093014603292717
"chastéé" 0 0.0093014603292717
"chasteté" 0 0.0093014603292717
"chasti" 0 0.0093014603292717
"chastiaus" 0 0.0093014603292717
"chastier" 0 0.0093014603292717
"chastoie" 0 0.0093014603292717
"château" 0 0.0093014603292717
"chauçai" 0.00848464279653827 0
"chaucie" 0.00848464279653827 0
"chaude" 0 0.0093014603292717
"chausist" 0 0.0093014603292717
"chaussai" 0.00848464279653827 0
"chaussée" 0 0.0093014603292717
"chaussons" 0 0.0093014603292717
"chemine" 0 0.0093014603292717
"chenue" 0.00848464279653827 0
"chenuë" 0.00848464279653827 0
"cher" 0.00848464279653827 0
"cherchant" 0.00848464279653827 0
"chère" 0 0.0093014603292717
"chetis" 0 0.0093014603292717
"chéus" 0 0.0093014603292717
"cheval" 0 0.0093014603292717
"chevet" 0 0.0093014603292717
"cheveul" 0.00848464279653827 0
"cheveulx" 0 0.0093014603292717
"chevir" 0 0.0093014603292717
"chez" 0 0.0093014603292717
"choisirent" 0 0.0093014603292717
"chu" 0 0.0093014603292717
"chuant" 0 0.0093014603292717
"ci-devant" 0 0.0093014603292717
"ci-haut" 0 0.0093014603292717
"ciau" 0.00848464279653827 0
"cilz" 0.00848464279653827 0
"cincq" 0.00848464279653827 0
"cinquième" 0.00848464279653827 0
"cipion" 0.00848464279653827 0
"ciselé" 0.00848464279653827 0
"claiment" 0 0.0093014603292717
"clairement" 0.00848464279653827 0
"clamait" 0 0.0093014603292717
"clamer" 0 0.0093014603292717
"clamés" 0 0.0093014603292717
"clamoit" 0 0.0093014603292717
"clamors" 0 0.0093014603292717
"clerc" 0.00848464279653827 0
"clochez" 0 0.0093014603292717
"clochiés" 0 0.0093014603292717
"cloison" 0.00848464279653827 0
"clooit" 0.00848464279653827 0
"coches" 0.00848464279653827 0
"cocue" 0 0.0093014603292717
"coeur-failli" 0 0.0093014603292717
"cogne" 0 0.0093014603292717
"cognoissoit" 0.00848464279653827 0
"coiches" 0.00848464279653827 0
"coiffure" 0.00848464279653827 0
"coignet" 0.00848464279653827 0
"coin" 0.00848464279653827 0
"cointement" 0.00848464279653827 0
"cointise" 0.00848464279653827 0
"cols" 0 0.0093014603292717
"combattaient" 0 0.0093014603292717
"combattre" 0 0.0093014603292717
"combler" 0 0.0093014603292717
"comédie" 0.00848464279653827 0
"commandait" 0 0.0093014603292717
"commandast" 0 0.0093014603292717
"commandé" 0 0.0093014603292717
"commandement" 0 0.0093014603292717
"commandés" 0 0.0093014603292717
"commant" 0 0.0093014603292717
"commanz" 0.00848464279653827 0
"commençai" 0.00848464279653827 0
"commencemens" 0 0.0093014603292717
"commencement" 0 0.0093014603292717
"commencer" 0.00848464279653827 0
"commencera" 0.00848464279653827 0
"commencié" 0.00848464279653827 0
"commun" 0 0.0093014603292717
"communément" 0 0.0093014603292717
"compagne" 0 0.0093014603292717
"compaignons" 0 0.0093014603292717
"comparer" 0 0.0093014603292717
"compasséure" 0.00848464279653827 0
"comper" 0 0.0093014603292717
"compere" 0.00848464279653827 0
"composer" 0 0.0093014603292717
"concerts" 0.00848464279653827 0
"concéus" 0.00848464279653827 0
"conçut" 0.00848464279653827 0
"conduira" 0 0.0093014603292717
"conduite" 0 0.0093014603292717
"conforter" 0 0.0093014603292717
"confus" 0 0.0093014603292717
"confusément" 0.00848464279653827 0
"congnoissans" 0.00848464279653827 0
"conjuré" 0 0.0093014603292717
"connaissaient" 0 0.0093014603292717
"connaître" 0.00848464279653827 0
"connu" 0.00848464279653827 0
"conseils" 0 0.0093014603292717
"constamment" 0.00848464279653827 0
"consume" 0.00848464279653827 0
"contée" 0.00848464279653827 0
"contemplais" 0.00848464279653827 0
"contemplé" 0.00848464279653827 0
"contempler" 0.00848464279653827 0
"contendra" 0 0.0093014603292717
"contenement" 0.00848464279653827 0
"contens" 0 0.0093014603292717
"contente" 0.00848464279653827 0
"continuer" 0 0.0093014603292717
"contournant" 0.00848464279653827 0
"contredire" 0 0.0093014603292717
"contreval" 0 0.0093014603292717
"contrueve" 0 0.0093014603292717
"convant" 0.00848464279653827 0
"convenables" 0.00848464279653827 0
"convie" 0.00848464279653827 0
"convint" 0 0.0093014603292717
"coquette" 0 0.0093014603292717
"cordé" 0 0.0093014603292717
"cordele" 0 0.0093014603292717
"cordelle" 0 0.0093014603292717
"cordon" 0.00848464279653827 0
"coroient" 0 0.0093014603292717
"coroit" 0.00848464279653827 0
"corones" 0 0.0093014603292717
"corporelle" 0 0.0093014603292717
"correceuse" 0.00848464279653827 0
"correcié" 0.00848464279653827 0
"corriger" 0 0.0093014603292717
"corroce" 0 0.0093014603292717
"corroies" 0 0.0093014603292717
"corrompus" 0 0.0093014603292717
"corroucié" 0 0.0093014603292717
"corsu" 0 0.0093014603292717
"corte" 0 0.0093014603292717
"cortoise" 0.00848464279653827 0
"cortoises" 0.00848464279653827 0
"costés" 0 0.0093014603292717
"costoiant" 0.00848464279653827 0
"cotele" 0 0.0093014603292717
"cotelle" 0 0.0093014603292717
"côtés" 0.00848464279653827 0
"cotiser" 0 0.0093014603292717
"côtoyant" 0.00848464279653827 0
"cottes" 0 0.0093014603292717
"couchiez" 0.00848464279653827 0
"coulait" 0.00848464279653827 0
"coulent" 0.00848464279653827 0
"coupe" 0.00848464279653827 0
"couple" 0.00848464279653827 0
"courage" 0 0.0093014603292717
"courait" 0.00848464279653827 0
"courant" 0.00848464279653827 0
"couronner" 0 0.0093014603292717
"couronnes" 0 0.0093014603292717
"courroucé" 0.00848464279653827 0
"course" 0.00848464279653827 0
"courtois" 0.00848464279653827 0
"courtoises" 0.00848464279653827 0
"couru" 0 0.0093014603292717
"courus" 0.00848464279653827 0
"coustent" 0 0.0093014603292717
"cousue" 0.00848464279653827 0
"cousues" 0.00848464279653827 0
"coûtent" 0 0.0093014603292717
"coutiaus" 0 0.0093014603292717
"coutume" 0.00848464279653827 0
"coutumière" 0.00848464279653827 0
"couvée" 0 0.0093014603292717
"couvent" 0.00848464279653827 0
"couverte" 0.00848464279653827 0
"couvertement" 0.00848464279653827 0
"couvoitise" 0.00848464279653827 0
"couvre" 0 0.0093014603292717
"couvrechef" 0 0.0093014603292717
"couvrir" 0.00848464279653827 0
"covée" 0 0.0093014603292717
"covers" 0.00848464279653827 0
"covert" 0.00848464279653827 0
"covine" 0 0.0093014603292717
"covrir" 0.00848464279653827 0
"craindra" 0 0.0093014603292717
"crainte" 0 0.0093014603292717
"crédule" 0 0.0093014603292717
"créneaux" 0 0.0093014603292717
"crénelé" 0.00848464279653827 0
"creniaus" 0 0.0093014603292717
"créu" 0.00848464279653827 0
"créuës" 0 0.0093014603292717
"creusé" 0.00848464279653827 0
"crève" 0 0.0093014603292717
"criait" 0.00848464279653827 0
"criant" 0 0.0093014603292717
"criens" 0.00848464279653827 0
"crier" 0 0.0093014603292717
"crime" 0 0.0093014603292717
"crimes" 0.00848464279653827 0
"criminelles" 0.00848464279653827 0
"critiquer" 0 0.0093014603292717
"crochus" 0.00848464279653827 0
"croçuës" 0.00848464279653827 0
"croi" 0 0.0093014603292717
"croiser" 0.00848464279653827 0
"croistre" 0.00848464279653827 0
"croit-on" 0 0.0093014603292717
"croître" 0.00848464279653827 0
"cropoit" 0.00848464279653827 0
"croyait" 0.00848464279653827 0
"cruel" 0 0.0093014603292717
"crueus" 0 0.0093014603292717
"crurent" 0 0.0093014603292717
"cuers-faillis" 0 0.0093014603292717
"cueuvre" 0 0.0093014603292717
"cuevrechief" 0 0.0093014603292717
"cuida" 0 0.0093014603292717
"cuidai" 0.00848464279653827 0
"cuiderent" 0 0.0093014603292717
"cuidier" 0.00848464279653827 0
"cuidiés" 0 0.0093014603292717
"cuidiés-vous" 0 0.0093014603292717
"cuire" 0 0.0093014603292717
"cuit-je" 0.00848464279653827 0
"curée" 0 0.0093014603292717
"curieux" 0 0.0093014603292717
"cuvertage" 0.00848464279653827 0
"cy" 0 0.0093014603292717
"daignait" 0.00848464279653827 0
"damoiseau" 0.00848464279653827 0
"damoisele" 0 0.0093014603292717
"damoiseles" 0.00848464279653827 0
"damoisiaus" 0.00848464279653827 0
"dampnement" 0 0.0093014603292717
"dance" 0.00848464279653827 0
"dances" 0.00848464279653827 0
"danger" 0 0.0093014603292717
"dansait" 0.00848464279653827 0
"danser" 0.00848464279653827 0
"danses" 0.00848464279653827 0
"danseurs" 0.00848464279653827 0
"dant" 0.00848464279653827 0
"dard" 0.00848464279653827 0
"darreniere" 0.00848464279653827 0
"dauber" 0.00848464279653827 0
"dé" 0 0.0093014603292717
"déable" 0 0.0093014603292717
"déables" 0.00848464279653827 0
"débats" 0.00848464279653827 0
"débilité" 0.00848464279653827 0
"débonnaire" 0 0.0093014603292717
"deçà" 0.00848464279653827 0
"décéus" 0 0.0093014603292717
"dechéoir" 0.00848464279653827 0
"déchira" 0 0.0093014603292717
"déchirée" 0.00848464279653827 0
"déchoit" 0.00848464279653827 0
"décompose" 0.00848464279653827 0
"déconfiture" 0.00848464279653827 0
"décopée" 0.00848464279653827 0
"décopés" 0.00848464279653827 0
"découvre" 0 0.0093014603292717
"déçu" 0 0.0093014603292717
"dédaignant" 0 0.0093014603292717
"dédaigneux" 0.00848464279653827 0
"déduiante" 0 0.0093014603292717
"déduire" 0.00848464279653827 0
"défaut" 0 0.0093014603292717
"défendant" 0 0.0093014603292717
"défende" 0 0.0093014603292717
"défendez" 0 0.0093014603292717
"défendra" 0 0.0093014603292717
"défendrait" 0 0.0093014603292717
"défendues" 0 0.0093014603292717
"défense" 0 0.0093014603292717
"déférence" 0.00848464279653827 0
"deffendant" 0 0.0093014603292717
"deffendra" 0 0.0093014603292717
"deffendroit" 0 0.0093014603292717
"deffenduës" 0 0.0093014603292717
"deffermé" 0.00848464279653827 0
"deffremé" 0.00848464279653827 0
"defors" 0.00848464279653827 0
"defoule" 0 0.0093014603292717
"défraie" 0.00848464279653827 0
"dégagé" 0.00848464279653827 0
"dégoûte" 0.00848464279653827 0
"dégoûts" 0.00848464279653827 0
"déist" 0 0.0093014603292717
"déjanira" 0 0.0093014603292717
"délaisse" 0 0.0093014603292717
"délaisser" 0 0.0093014603292717
"délectables" 0 0.0093014603292717
"delés" 0.00848464279653827 0
"delitables" 0.00848464279653827 0
"délitables" 0 0.0093014603292717
"delitableté" 0.00848464279653827 0
"délite" 0 0.0093014603292717
"délitent" 0.00848464279653827 0
"déliteus" 0.00848464279653827 0
"délivré" 0 0.0093014603292717
"délivrent" 0 0.0093014603292717
"delivres" 0.00848464279653827 0
"délivres" 0 0.0093014603292717
"demandé" 0 0.0093014603292717
"demandés" 0.00848464279653827 0
"demandoit" 0 0.0093014603292717
"dementer" 0.00848464279653827 0
"demeure" 0 0.0093014603292717
"demeurer" 0.00848464279653827 0
"demorance" 0.00848464279653827 0
"demorant" 0 0.0093014603292717
"demorast" 0.00848464279653827 0
"demoroient" 0 0.0093014603292717
"deniers" 0 0.0093014603292717
"denis" 0 0.0093014603292717
"denise" 0 0.0093014603292717
"dent" 0.00848464279653827 0
"départ" 0.00848464279653827 0
"départie" 0 0.0093014603292717
"départirés" 0 0.0093014603292717
"départirez" 0 0.0093014603292717
"dépecée" 0 0.0093014603292717
"dépécer" 0 0.0093014603292717
"dépeint" 0 0.0093014603292717
"dépensera" 0 0.0093014603292717
"dépit" 0.00848464279653827 0
"déplaise" 0 0.0093014603292717
"déplier" 0 0.0093014603292717
"déploya" 0.00848464279653827 0
"dépouillés" 0.00848464279653827 0
"déréchef" 0 0.0093014603292717
"derrière" 0 0.0093014603292717
"derriers" 0 0.0093014603292717
"desavancera" 0.00848464279653827 0
"descend" 0.00848464279653827 0
"descendant" 0 0.0093014603292717
"descendoit" 0.00848464279653827 0
"descendues" 0 0.0093014603292717
"descira" 0 0.0093014603292717
"desclairier" 0.00848464279653827 0
"descolorée" 0.00848464279653827 0
"desconfiture" 0.00848464279653827 0
"descors" 0 0.0093014603292717
"desdaigneuse" 0.00848464279653827 0
"desdaing" 0.00848464279653827 0
"desdaingne" 0 0.0093014603292717
"desduit" 0 0.0093014603292717
"deservir" 0 0.0093014603292717
"desespérance" 0.00848464279653827 0
"desesperée" 0 0.0093014603292717
"désespoir" 0.00848464279653827 0
"desguisée" 0.00848464279653827 0
"desguisié" 0.00848464279653827 0
"désillusion" 0 0.0093014603292717
"desir" 0 0.0093014603292717
"désirasse" 0.00848464279653827 0
"deslot" 0 0.0093014603292717
"désoler" 0.00848464279653827 0
"despendra" 0 0.0093014603292717
"despendre" 0 0.0093014603292717
"despit" 0.00848464279653827 0
"despite" 0.00848464279653827 0
"despiteuse" 0.00848464279653827 0
"desplaire" 0 0.0093014603292717
"desplaise" 0 0.0093014603292717
"desprisier" 0.00848464279653827 0
"desrompoit" 0.00848464279653827 0
"desrompuë" 0 0.0093014603292717
"desrous" 0.00848464279653827 0
"desroy" 0 0.0093014603292717
"desrumpuë" 0.00848464279653827 0
"desséché" 0.00848464279653827 0
"dessin" 0.00848464279653827 0
"dessins" 0.00848464279653827 0
"dessore" 0.00848464279653827 0
"dessous" 0.00848464279653827 0
"destornée" 0 0.0093014603292717
"destornés" 0 0.0093014603292717
"destrece" 0.00848464279653827 0
"destrecié" 0.00848464279653827 0
"destrier" 0 0.0093014603292717
"destroit" 0.00848464279653827 0
"détestables" 0 0.0093014603292717
"détourner" 0 0.0093014603292717
"detrenche" 0.00848464279653827 0
"detrenchier" 0 0.0093014603292717
"détrenchier" 0 0.0093014603292717
"détresse" 0.00848464279653827 0
"déussent" 0 0.0093014603292717
"deuxième" 0.00848464279653827 0
"devait" 0.00848464279653827 0
"dévalise" 0.00848464279653827 0
"devancera" 0.00848464279653827 0
"dévéée" 0.00848464279653827 0
"devenue" 0.00848464279653827 0
"devenuë" 0.00848464279653827 0
"devers" 0.00848464279653827 0
"devez" 0 0.0093014603292717
"devisé" 0.00848464279653827 0
"deviser" 0.00848464279653827 0
"devisié" 0.00848464279653827 0
"devoir" 0 0.0093014603292717
"dévore" 0 0.0093014603292717
"dévoyée" 0 0.0093014603292717
"devraient" 0 0.0093014603292717
"devroit-l" 0 0.0093014603292717
"deyanira" 0 0.0093014603292717
"di-ge" 0 0.0093014603292717
"diableries" 0 0.0093014603292717
"diables" 0 0.0093014603292717
"diablesse" 0 0.0093014603292717
"diaprée" 0.00848464279653827 0
"diaus" 0.00848464279653827 0
"diffamaient" 0 0.0093014603292717
"diffamoient" 0 0.0093014603292717
"dignes" 0.00848464279653827 0
"diligent" 0 0.0093014603292717
"diligents" 0 0.0093014603292717
"diorez" 0 0.0093014603292717
"dirait" 0.00848464279653827 0
"dirés" 0 0.0093014603292717
"dirés-vous" 0 0.0093014603292717
"disait" 0 0.0093014603292717
"discernement" 0 0.0093014603292717
"discorde" 0 0.0093014603292717
"dise" 0 0.0093014603292717
"disete" 0.00848464279653827 0
"dispense" 0.00848464279653827 0
"dispose" 0 0.0093014603292717
"dist" 0.00848464279653827 0
"dist-ele" 0.00848464279653827 0
"distraction" 0.00848464279653827 0
"distraire" 0.00848464279653827 0
"dit-il" 0 0.0093014603292717
"dites-moi" 0 0.0093014603292717
"diverse" 0 0.0093014603292717
"diverseté" 0.00848464279653827 0
"divertir" 0.00848464279653827 0
"divins" 0.00848464279653827 0
"doie" 0 0.0093014603292717
"dois" 0.00848464279653827 0
"dolereus" 0 0.0093014603292717
"dolereuse" 0.00848464279653827 0
"dolereuses" 0.00848464279653827 0
"dolés" 0.00848464279653827 0
"dolors" 0 0.0093014603292717
"domage" 0.00848464279653827 0
"domages" 0 0.0093014603292717
"domaines" 0 0.0093014603292717
"dompté" 0 0.0093014603292717
"donnai" 0 0.0093014603292717
"donnait" 0 0.0093014603292717
"donnasse-ge" 0 0.0093014603292717
"donnassent" 0 0.0093014603292717
"donné" 0.00848464279653827 0
"donnent" 0 0.0093014603292717
"donnerait" 0 0.0093014603292717
"donnerent" 0 0.0093014603292717
"donnez-moi" 0 0.0093014603292717
"donoiement" 0 0.0093014603292717
"donroit" 0 0.0093014603292717
"dontés" 0 0.0093014603292717
"dorées" 0 0.0093014603292717
"dormais" 0.00848464279653827 0
"dormoie" 0.00848464279653827 0
"dortoir" 0 0.0093014603292717
"doublées" 0.00848464279653827 0
"doucereus" 0.00848464279653827 0
"doucereux" 0.00848464279653827 0
"douces" 0.00848464279653827 0
"douceurs" 0.00848464279653827 0
"douçor" 0.00848464279653827 0
"dougié" 0.00848464279653827 0
"douleurs" 0 0.0093014603292717
"douloureuse" 0.00848464279653827 0
"douloureux" 0 0.0093014603292717
"dous-parlers" 0 0.0093014603292717
"dous-pensers" 0 0.0093014603292717
"doux-parler" 0 0.0093014603292717
"doux-penser" 0 0.0093014603292717
"douz" 0 0.0093014603292717
"douz-regard" 0.00848464279653827 0
"douzième" 0 0.0093014603292717
"douziesme" 0 0.0093014603292717
"drapait" 0.00848464279653827 0
"draper" 0.00848464279653827 0
"dressait" 0.00848464279653827 0
"dresse" 0.00848464279653827 0
"dressée" 0.00848464279653827 0
"droites" 0.00848464279653827 0
"droiture" 0.00848464279653827 0
"druë" 0 0.0093014603292717
"dû" 0.00848464279653827 0
"dui" 0 0.0093014603292717
"durs" 0.00848464279653827 0
"dust" 0.00848464279653827 0
"dût" 0 0.0093014603292717
"dût-elle" 0.00848464279653827 0
"duvet" 0.00848464279653827 0
"ébahis" 0 0.0093014603292717
"ébat" 0.00848464279653827 0
"ébats" 0.00848464279653827 0
"ébattait" 0.00848464279653827 0
"ébattant" 0 0.0093014603292717
"ébattre" 0 0.0093014603292717
"éblouie" 0.00848464279653827 0
"échiele" 0.00848464279653827 0
"éclatantes" 0.00848464279653827 0
"éclore" 0.00848464279653827 0
"écloses" 0.00848464279653827 0
"écoeurant" 0 0.0093014603292717
"école" 0 0.0093014603292717
"écorcher" 0 0.0093014603292717
"écorchèrent" 0 0.0093014603292717
"écoutai" 0.00848464279653827 0
"écoute" 0.00848464279653827 0
"écouté" 0.00848464279653827 0
"écouter" 0.00848464279653827 0
"écrit" 0 0.0093014603292717
"écritures" 0.00848464279653827 0
"écrivit" 0.00848464279653827 0
"écussons" 0.00848464279653827 0
"effacés" 0 0.0093014603292717
"effaciés" 0 0.0093014603292717
"effeuillait" 0.00848464279653827 0
"efforçaient" 0.00848464279653827 0
"efforcier" 0.00848464279653827 0
"effort" 0 0.0093014603292717
"effroie" 0.00848464279653827 0
"effrontément" 0 0.0093014603292717
"égal" 0 0.0093014603292717
"également" 0 0.0093014603292717
"égaument" 0 0.0093014603292717
"égayer" 0.00848464279653827 0
"égorger" 0 0.0093014603292717
"égosillait" 0.00848464279653827 0
"égratignure" 0 0.0093014603292717
"eh" 0.00848464279653827 0
"éjouit" 0.00848464279653827 0
"el-puet" 0 0.0093014603292717
"élan" 0 0.0093014603292717
"élégance" 0.00848464279653827 0
"élégant" 0 0.0093014603292717
"élégante" 0.00848464279653827 0
"éloigner" 0 0.0093014603292717
"éloquence" 0 0.0093014603292717
"émaillés" 0 0.0093014603292717
"embarras" 0 0.0093014603292717
"embatre" 0 0.0093014603292717
"embesognée" 0.00848464279653827 0
"embesoignie" 0.00848464279653827 0
"emble" 0.00848464279653827 0
"emblée" 0.00848464279653827 0
"emblées" 0 0.0093014603292717
"embloient" 0 0.0093014603292717
"embracier" 0 0.0093014603292717
"embrasse" 0 0.0093014603292717
"émeraudes" 0 0.0093014603292717
"émeus" 0 0.0093014603292717
"émeut" 0 0.0093014603292717
"emmaine" 0 0.0093014603292717
"emmène" 0 0.0093014603292717
"émouvoir" 0 0.0093014603292717
"empêcher" 0 0.0093014603292717
"empenée" 0.00848464279653827 0
"empenné" 0.00848464279653827 0
"emperieres" 0.00848464279653827 0
"empire" 0 0.0093014603292717
"emplaiés" 0.00848464279653827 0
"emple" 0 0.0093014603292717
"emplit" 0 0.0093014603292717
"emploie" 0.00848464279653827 0
"empreint" 0.00848464279653827 0
"emprès" 0.00848464279653827 0
"empresse" 0.00848464279653827 0
"empris" 0.00848464279653827 0
"émue" 0.00848464279653827 0
"enarchiés" 0.00848464279653827 0
"encarrelées" 0.00848464279653827 0
"encerchier" 0 0.0093014603292717
"enchanteresse" 0.00848464279653827 0
"encisée" 0.00848464279653827 0
"encisier" 0 0.0093014603292717
"encombré" 0.00848464279653827 0
"encontres" 0 0.0093014603292717
"encores" 0.00848464279653827 0
"enfant" 0.00848464279653827 0
"enfès" 0.00848464279653827 0
"enfiler" 0.00848464279653827 0
"enflamme" 0 0.0093014603292717
"enfoncé" 0.00848464279653827 0
"enfoncerai" 0 0.0093014603292717
"engoissoient" 0.00848464279653827 0
"engresses" 0.00848464279653827 0
"enivrant" 0.00848464279653827 0
"enjoués" 0.00848464279653827 0
"enlaçait" 0.00848464279653827 0
"enlacés" 0.00848464279653827 0
"enmi" 0.00848464279653827 0
"ennemie" 0.00848464279653827 0
"ennui" 0 0.0093014603292717
"ennuis" 0.00848464279653827 0
"ennuit" 0.00848464279653827 0
"enragier" 0 0.0093014603292717
"ensement" 0 0.0093014603292717
"enserre" 0 0.0093014603292717
"entaillie" 0.00848464279653827 0
"entaillié" 0.00848464279653827 0
"entailliés" 0 0.0093014603292717
"entalenté" 0 0.0093014603292717
"entamer" 0 0.0093014603292717
"entasse" 0 0.0093014603292717
"entencion" 0 0.0093014603292717
"entend" 0.00848464279653827 0
"entendant" 0 0.0093014603292717
"ententis" 0.00848464279653827 0
"entés" 0.00848464279653827 0
"entortille" 0.00848464279653827 0
"entortillée" 0.00848464279653827 0
"entourait" 0.00848464279653827 0
"entourèrent" 0 0.0093014603292717
"entraient" 0 0.0093014603292717
"entrailles" 0 0.0093014603292717
"entraînants" 0.00848464279653827 0
"entramoient" 0 0.0093014603292717
"entrasse" 0.00848464279653827 0
"entrast" 0.00848464279653827 0
"entrebaisassent" 0.00848464279653827 0
"entrebaiser" 0.00848464279653827 0
"entrecil" 0.00848464279653827 0
"entrecombatoient" 0 0.0093014603292717
"entregetoient" 0.00848464279653827 0
"entremeslées" 0.00848464279653827 0
"entremetre" 0 0.0093014603292717
"entreportoient" 0 0.0093014603292717
"entreprit" 0 0.0093014603292717
"entresuelent" 0 0.0093014603292717
"entrevéismes" 0 0.0093014603292717
"entrevendissent" 0 0.0093014603292717
"entrevuelent" 0 0.0093014603292717
"entrez" 0 0.0093014603292717
"entroient" 0 0.0093014603292717
"entroit" 0.00848464279653827 0
"enture" 0.00848464279653827 0
"envenimé" 0.00848464279653827 0
"envers" 0.00848464279653827 0
"enviellira" 0.00848464279653827 0
"enviellist" 0.00848464279653827 0
"envieus" 0.00848464279653827 0
"envoia" 0 0.0093014603292717
"envoie" 0 0.0093014603292717
"envoise" 0.00848464279653827 0
"envoisie" 0.00848464279653827 0
